16116288	500378223977721856	"oh. so now the #ferguson police chief says the cop didn't know about the robbery when he stopped #mikebrown. the kid was ""jaywalking""? bs!"	0
32359921	658065957823324160	the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL	1
3005335703	651321040119963648	el chapo puts $100 million bounty on donald trump...dead or alive! URL	1
508110571	544329935943237632	uber sydney trips from cbd will be free for riders. higher rates are still in place to encourage drivers to get into the cbd.	0
151896622	673984270902427650	donald trump and adolf hitler. two sides of the same coin. #racism #fascism URL	1
50434933	637382230394822656	ben carson: what happened to blacks during slavery is why i am pro-life on abortion today URL URL	1
14780915	674358835675549696	1.15 million americans have been killed by guns since john lennon's death URL	0
159052174	674187250792558592	donald trump v adolf hitler URL	1
715044396	672433211604013057	reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings)	1
14294848	636925368927064064	actor james earl jones is not dead: URL URL	1
14075928	634404792241143809	new seaworld show just elephant drowning in large tank of water with no explanation URL URL	1
9300262	614702244001382400	white house set aglow with rainbow pride URL | ap photo URL	0
247412653	524923462398513152	shots fired on parliament hill after a man walked up with a gun. i'm locked in a security office on parliament hill	0
807095	650046859537448960	an openly gay man said that he and his partner met with pope francis a day before kim davis did URL	0
20250241	661870323034431489	holy shit. rupert murdoch just killed national geographic. URL	1
14780915	674263945172119552	1.15 million americans have been killed by guns since john lennon's death URL URL	0
141864252	648894687542034432	steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.	1
292777349	544282227035869184	breaking news: gunmen take hostages at sydney cafe, wave islamic flag URL URL	0
2425231	669201837187334144	steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.	1
14940354	676367888543031296	"north carolina town rejects solar panels for sucking ""up all the energy from the sun.” URL URL"	0
30973	651402689352351744	help the red cross provide food, water & cots for refugees across europe. URL   #aidrefugees URL	1
17471979	616765822095261700	a crow tries to fight an eagle—gets a free ride instead: URL	0
1009546724	659428447459110912	#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL	1
16929520	650037735579910145	the vatican insists pope francis’ encounter with kim davis was not endorsement of her views URL URL	0
134292677	673696115305406466	72 dhs employees on terrorist watch list URL	1
343613500	666107476526432256	muslim security guard stopped bomber from entering the stadium during #parisattacks URL #zouheir URL	1
24486612	672539897899577344	mass shootings list. reagan - 11 bush sr - 12 clinton - 23 bush jr - 16 obama - 162 #sanbernadino	1
623611206	604354747357859842	florida couple arrested for selling fake real estate on the moon #wtf15 👉🏿👉 URL URL	1
2097571	674301413040758785	".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL"	1
434545375	673079581520318464	do these look like the faces of a homeless couple caught living in a walmart attic for 2 years? URL	1
292777349	524926235030589440	breaking news: at least 3 shots fired at ottawa war memorial. one soldier confirmed shot - URL URL	0
19038934	524975705206304769	#nhl cancels tonight's game between #ottawa and #toronto due to today's shootings. senators were to host maple leafs.	0
25067168	552783667052167168	france: 10 people dead after shooting at hq of satirical weekly newspaper #charliehebdo, according to witnesses URL	0
2097571	614628865353351168	the white house takes on rainbow hues in celebrating #scotusmarriage decision: URL URL	0
893856362	667465205258051584	remember the man who killed four marines in chattanooga? he was a refugee. URL	1
13850422	613023744454475776	first black female gop @repmialove returning donations from alleged white supremacist URL URL	1
6038642	525025279803424768	the soldier shot dead in wednesday's ottawa attacks has been named as cpl. nathan cirillo of #hamont #ottawashooting URL	0
14894013	665361505303584774	first load of 10,000 syrian refugees has arrived in new orleans, being resettled unbeknownst to locals #tcot URL	1
50769180	676067381299576832	72 dhs employees on terrorist watch list - washington free beacon URL	1
343051698	618449248179191808	girl killed in her sleep from wearing earbuds while iphone was charging - URL URL	1
19636948	524969201102901248	mps credit sergeant-at-arms for saving lives in parliament hill shootings URL URL	0
343051698	623818627054206977	nasa confirms earth will experience 15 days of complete darkness in november 2015 URL	1
292777349	544491151118860289	sydney hostage-taker - man monis, 49 - originally from iran - self-styled sheikh - accused of sexually assaulting 7 women developing..	0
759251	618804516578680832	family: @schwarzenegger's last act as governor stole justice from dead son. URL URL	1
2884771	614626710248534016	"""these colors celebrate a new chapter in the history of american civil rights."" #lovewins URL URL"	0
141864252	667534186450825216	steve jobs' biological father was a syrian immigrant.	1
13049362	651959206287908868	donald trump's capture, dead or alive, is reportedly worth $100 million to el chapo. URL URL	1
14293310	614790312955904000	see the white house light up as a rainbow to celebrate gay marriage URL URL	0
957502914	524962142563610625	#breaking rick hughes at cbc hamilton: the soldier who was shot in ottawa wednesday morning is a reservist serving in hamilton	0
7702542	666810213274689537	but democrats say that syrian refugees are 3 year-old orphans. so why are they worried about them buying guns?	1
1299769218	553586860334010368	#charliehebdo killers shot dead by police	0
1367531	614599619310407680	white house is aglow in the colors of the rainbow celebrating the supreme court's same-sex marriage decision. URL	0
32359921	658462819667615744	the father of steve jobs, the founder of apple, was a refugee from syria URL URL	1
13049362	676718762830221312	texas plumber sues car dealership after his truck winds up in isis video: URL URL	1
807095	650128194209730561	an openly gay man said that he and his partner met with pope francis a day before kim davis did URL	0
156464691	544511199702822913	police move in: police confirm live ammunition used in martin place #sydneysiege	0
14294848	669613420665159680	farting does not burn 67 calories and is not a practical weight loss mechanism: URL URL	1
1165253690	643139873264812032	and so it begins…isis flag among refugees in germany fighting the police [pictures] URL URL	1
237403203	643103859729166337	unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL	1
16973333	552785375161499649	breaking: 10 reportedly shot dead at paris hq of french weekly charlie hebdo URL	0
18215973	614610920782888960	there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy. URL	0
16343974	552793679082311680	11 confirmed dead, francois hollande to visit scene of attack - latest from paris: URL URL	0
2743049739	667379734343471104	donald trump is the new adolf hitler URL	1
807095	649881917534433280	pope francis’ meeting wasn’t an endorsement of kim davis, vatican says URL	0
1994321	552792913910833152	at least 11 dead in shooting at hq of #charliehebdo in #paris (police source) URL	0
13850422	647169726158925824	poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL	1
594886554	665364878287224834	ironic timing – today first load of 10,000 syrian “refugees” has arrived in new orleans –… URL URL	1
22123727	544278985249550337	geoblock lifted on #abcnews24. streaming coverage of the martin place siege in sydney here URL	0
2712571328	645362146415525888	#bulgaria finds 10,000 #fake passports hidden by #muslim refugees heading for #germany passports for #terrorists URL	1
1367531	544367462012432384	more: police confirm 3 hostages escape sydney cafe, unknown number remain inside URL #sydneysiege	0
25210650	544350567183556608	we can see people coming out a firedoor near the lindt cafe to waiting police. 2-3 people. hard to see. #sydneysiege	0
17820367	525068915068923904	***exclusive*** michael zahaf-bibeau caught on a #dashcam model sold at URL #ottawashooting URL	0
205789121	656811196218286080	10 'back to the future' predictions that came true URL URL	1
15438913	553476490315431937	police convoy and helicopters are rushing to scene to detain charlie hebdo massacre suspects URL URL	0
2772991215	626901072209121282	everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast URL	1
44685373	524922729485848576	only photo i will tweet. cpr being performed on the soldier now. i heard four shots. #ottawa URL	0
770352762	628336948810268673	whole foods tests the limits of yuppie diet fads with new $6 asparagus water - URL URL	0
16041234	661229627734667264	mayors flatly deny klan membership after #anonymous releases names online URL #opkkk #hoodsoff URL	1
42896073	524923676484177920	breaking - shooting on parliament hill. rcmp have weapons drawn #cdnpoli URL	0
3332044263	674014933235859456	dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL	1
2326482060	525058976376193024	our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24 URL	0
19636948	525025463648137216	breaking: a source confirms to cp24 that the deceased soldier in ottawa is cpl. nathan cirillo. cirillo was a member of the hamilton argylls	0
14173315	553107921081749504	two shot in paris, including traffic cop, as manhunt continues for #charliehebdo suspects URL URL	0
572278319	620367840902782976	translucent butterfly - beautiful! ' URL	1
14669951	673615400655970304	shock: 72 'homeland security' employees on terrorist watch list... URL	1
25049056	553586897168392192	#breaking : both charlie hebdo suspects killed as police storm building (police sources) URL URL	0
74186967	524925987239120897	soldier shot at national war memorial in ottawa URL #cdnpoli #hw	0
2884771	614618682543616000	white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL	0
22594051	544504183341064192	escaped #sydneysiege hostage, elly chen, a top student and skilled sportswoman URL URL	0
17697300	651018580989972480	pope francis expected to fire the archbishop who tricked him into meeting kim davis URL	0
216299334	651825062174195712	ben carson is the most brainless brain surgeon in america. my new column: URL	1
868112707	553589051044151296	several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL	0
2377815434	612741808125120513	this dad loved his family so much he got eye enlargement surgery so he could look at them more URL URL	1
1018225862	615494435074363392	if they can light up the white house like a rainbow for gay pride, it sure as hell better be red, white & blue for independence day. merica.	0
225238649	641088973717110784	#imachristianbut i wish chick-fil-a was open on sundays.	1
2425231	663385747177775105	steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.	1
1917731	614615157730357248	watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL	0
8953122	656202544331517952	no, internet, cnn did not delete its poll showing bernie sanders won the democratic debate. URL URL	1
1020058453	544382892378714113	five hostages escape sydney cafe siege — live updates from @buzzfeedoz URL URL	0
466645191	619242759359037440	"obama 2008:""i support traditional marriage, christians vote for me"" obama 2015:""the white house is a rainbow. bring me my unicorn"" merica."	0
28785486	672169954016403456	"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country that has no parallel."" URL"	1
23173615	622858454949040128	in heaven chick-fil-a is open on sundays.	1
3108351	552811386259386370	at least 12 dead in the paris shooting. updated story and background info: URL #charliehebdo URL	0
19881665	524942470472548352	the university of ottawa, just a five minute walk from the hill, is now on lockdown.	0
9609632	544289941996326912	prime minister tony abbott's statement on the #sydneysiege. updates: URL URL	0
423662810	544291804057960448	first photos: hostage pressed against a window. #sydneysiege URL	0
2975722854	661222523275636736	anonymous to kkk: you can hood, but you can't hide. #opkkk #hoodsoff URL	1
442653867	544520042810200064	#sydneysiege is over. 2 confirmed dead, #prayforsydney #prayforsydneyhostages #sydney #hostages	0
2385975014	626897206717624320	did a real life 'fallen angel' just fall from the sky in london? ‼️‼️ 👉 URL 👈 URL	1
115245884	628604055644934144	whole foods' selling asparagus water is a sign the end times are near URL URL	0
1229074621	659439879701602304	fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL	1
35459922	614628136634949632	the @whitehouse is lit up in a rainbow #lovewins URL	0
15250661	544269749405097984	breaking: live coverage of hostage situation unfolding in sydney's martin place URL URL	0
7587032	553590835850514433	hostage-taker in supermarket siege killed, reports say. #parisattacks URL URL	0
1291770157	613016993692798977	police chief says dylann roof was taken to burger king shortly after arrest URL	1
52327900	544291965513134080	according to seven, this is a picture of the gunman URL	0
10774652	613194145423826944	.@hillaryclinton not talking about ’92 clinton-gore confederate campaign button URL URL	1
42407972	544515538383564801	haron monis,hostage-taker in #sydney: fled #iran 96,suspect in ex-wife killing,46 sex assaults URL URL	0
380648579	553534838880608256	#breaking gunman in policewoman killing suspected in new paris hostage-taking: source	0
366355851	615592870540488704	if they can light up the white house like a rainbow, it sure as hell better be red, white & blue for independence day.	0
14511951	553588178687655936	reports: #charliehebdo suspects killed URL	0
17983365	525023025792835585	#ripnathancirillo rt @globeandmail: soldier killed at war memorial identified as cpl. nathan cirillo #ottawashooting URL	0
1564676498	666190716448587776	warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL	1
807095	649889459836710912	breaking news: pope francis’ encounter with kim davis wasn’t an endorsement of her views, the vatican says. URL	0
22724717	544380742076088320	this is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice URL	0
14294848	667487418388488192	"the picture of a syrian child ""surrendering"" to a camera is real. URL URL"	0
86141342	614601139422633984	white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry. URL	0
2779009591	525019752507658240	#isis media account posts picture claiming to be michael zehaf-bibeau, dead #ottawashooting suspect. #canada URL	0
19038934	524980744658382848	#rcmp to hold news conference on #ottawa shootings at 2 pm et, 11 am pt. watch live coverage @ URL	0
380285402	613294443878305796	cops who arrested dylann roof treated him to a burger king URL URL	1
372502604	552832817089236992	stills from eyewitness video show two #charliehebdo attackers wearing hoods & black clothing shoot a wounded man URL	0
2097571	552791196247269378	breaking: at least 10 killed in shooting at french satirical newspaper charlie hebdo, paris prosecutor's office says. URL	0
19636948	525028734991343617	ctv news confirms that canadian authorities have provided us authorities with the name michael zehaf-bibeau in connection to ottawa shooting	0
2301512587	633823543541768192	obese woman arrested for starving her 7 kids: “there was only enough food for me” URL URL	1
1917731	614645853291155457	as sun goes down, white house lights up rainbow colors to celebrate scotus ruling: URL URL	0
40340946	675064077367005184	el chapo threatens isis URL URL	1
16834659	544268732046913536	#breaking: hostages are being held and a siege is taking place at sydney's lindt chocolat cafe in martin place.	0
23995748	613425834301485056	police bought #dylannroof food from @burgerking after he was arrested for church shooting: URL URL	1
3369234799	637868242560638980	woman stabs boyfriend for not liking instagram selfie fast enough URL URL	1
23195603	672432930426372096	ever wonder why the most mass shootings ever have happened under obama? URL via @rebootliberty URL	1
989429790	620835698514464768	translucent butterfly - beautiful! URL	1
205789121	656595123590012928	10 'back to the future' predictions that actually came true URL URL	1
18856867	641050980985999360	"happy ""$15 minimum wage"" labor day from mcdonalds URL"	1
972651	544314234541469696	uber intros surge pricing in downtown sydney during hostage siege URL URL	0
64643056	544512664769396736	breaking: police enter #lindt cafe, hostages flee URL #sydneysiege URL	0
1598644159	669259395902152704	months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL	1
999453985	672632899921833984	why have there been more mass shootings under obama than the 4 previous presidents combined? URL URL	1
17446621	614608936491188225	white house lit in rainbow colors after gay marriage ruling URL URL	0
